Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency,Day,Month,Year,Anomaly
2018-06-30 08:44:48,Saving Bank account 1,Salary,,From workplace ,224670.9,Income,PKR,30,6,2018,Yes
2018-06-30 08:45:18,Saving Bank account 1,Interest,,interest paid,1179.9,Income,PKR,30,6,2018,No
2018-06-30 08:45:37,Saving Bank account 1,Dividend earned on Shares,,Asian paints Stocks,148.35,Income,PKR,30,6,2018,No
2018-06-30 18:47:45,Saving Bank account 1,Household,Appliances,Aqugurad PRV,4140.0,Expense,PKR,30,6,2018,No
2018-07-13 09:36:19,Credit Card,Health,Medicine,Cataract Medicine,4685.1,Expense,PKR,13,7,2018,No
2018-07-13 14:02:44,Saving Bank account 1,Transportation,Taxi,Ola cab - eye institute to Current Residence CHS,648.6,Expense,PKR,13,7,2018,No
2018-07-14 18:10:13,Saving Bank account 1,Other,,CA  - income tax filing,6900.0,Expense,PKR,14,7,2018,No
2018-07-15 09:41:01,Cash,Food,snacks,4 kachori,165.60000000000002,Expense,PKR,15,7,2018,No
2018-07-15 18:01:59,Cash,Food,vegetables,,1725.0,Expense,PKR,15,7,2018,No
2018-07-15 19:12:57,Cash,Food,fruits,,103.5,Expense,PKR,15,7,2018,No
2018-07-16 10:41:01,Cash,Food,snacks,7 kachori,289.8,Expense,PKR,16,7,2018,No
2018-07-16 10:43:53,Credit Card,Household,Hardware,Sony WI-C100 earphones wireless,4105.5,Expense,PKR,16,7,2018,No
2018-07-16 17:51:56,Cash,Apparel,Laundry,12 clothes ironing,289.8,Expense,PKR,16,7,2018,No
2018-07-18 20:26:03,Cash,Food,flour mill,M D sure 4kg atta,745.2,Expense,PKR,18,7,2018,No
2018-07-19 20:25:13,Cash,Food,curd,Dahi 4 packets,138.0,Expense,PKR,19,7,2018,No
2018-07-20 09:11:48,Credit Card,Health,Medicine,Cataract Medicine,3615.6,Expense,PKR,20,7,2018,No
2018-07-20 12:29:28,Cash,Health,Medicine,Cataract Medicine,300.15000000000003,Expense,PKR,20,7,2018,No
2018-07-20 13:06:14,Saving Bank account 1,Transportation,Taxi,Ola cab - eye institute to Current Residence CHS,534.75,Expense,PKR,20,7,2018,No
2018-07-20 19:58:46,Cash,Food,Onions,onion 1 kg,86.25,Expense,PKR,20,7,2018,No
2018-07-20 19:59:08,Cash,Food,Potato,potato 1kg,86.25,Expense,PKR,20,7,2018,No
2018-07-20 19:59:46,Cash,Food,Ice cream,chocobar,69.0,Expense,PKR,20,7,2018,No
2018-07-21 08:42:11,Cash,Food,Biscuits,Toast packet,155.25,Expense,PKR,21,7,2018,No
2018-07-21 18:37:38,Saving Bank account 1,Food,snacks,2 Bhajipav + 2 vadapav,207.0,Expense,PKR,21,7,2018,No
2018-07-21 19:02:16,Cash,Food,fruits,Khajur pav kg,103.5,Expense,PKR,21,7,2018,No
2018-07-21 19:02:36,Cash,Household,Kirana,Supermart,1269.6,Expense,PKR,21,7,2018,No
2018-07-23 12:33:32,Cash,Food,breakfast,4 plates poha,345.0,Expense,PKR,23,7,2018,No
2018-07-23 12:49:29,Credit Card,subscription,Tata Sky,Current Residence - Tata Play recharge,531.3000000000001,Expense,PKR,23,7,2018,No
2018-07-26 13:44:31,Saving Bank account 1,Tax refund,,,23391.0,Income,PKR,26,7,2018,No
2018-07-26 23:06:09,Cash,Food,Biscuits,Toast packet,138.0,Expense,PKR,26,7,2018,No
2018-07-27 18:39:39,Saving Bank account 1,Other,,Demat account charges,2849.7000000000003,Expense,PKR,27,7,2018,No
2018-07-28 20:45:00,Credit Card,Household,Kirana,Supermart,12937.5,Expense,PKR,28,7,2018,No
2018-07-28 21:30:49,Cash,Food,vegetables,,672.75,Expense,PKR,28,7,2018,No
2018-07-28 23:42:57,Debit Card,Culture,Movie,2 INOX ,1660.6920000000002,Expense,PKR,28,7,2018,No
2018-07-28 23:42:57,Cash,Family,Pocket money,,690.0,Expense,PKR,28,7,2018,No
2018-07-29 10:12:59,Cash,Food,breakfast,Medu vada 3 plate,362.25,Expense,PKR,29,7,2018,No
2018-07-29 11:38:08,Saving Bank account 1,Transportation,Train,2 Place 0 to Place A returns,138.0,Expense,PKR,29,7,2018,No
2018-07-29 11:39:53,Cash,Transportation,auto,Current Residence to Place 0,51.75,Expense,PKR,29,7,2018,No
2018-07-29 15:52:47,Cash,Transportation,auto,Decathlon Place A to Place A station,172.5,Expense,PKR,29,7,2018,No
2018-07-29 19:29:54,Saving Bank account 1,Food,Eating out,Paneer pizza,897.0,Expense,PKR,29,7,2018,No
2018-07-30 11:49:11,Cash,Food,breakfast,1 plates poha,86.25,Expense,PKR,30,7,2018,No
2018-07-30 13:19:36,Saving Bank account 1,Food,Lunch,Catering Service,731.4000000000001,Expense,PKR,30,7,2018,No
2018-07-30 13:19:56,Cash,Health,Medicine,,455.4,Expense,PKR,30,7,2018,No
2018-07-30 18:44:23,Cash,Health,Medicine,Glucose D(50) + flora bc (40)+cyra 20(10),345.0,Expense,PKR,30,7,2018,No
2018-07-31 09:05:17,Saving Bank account 1,Salary,,From workplace ,242379.75,Income,PKR,31,7,2018,Yes
2018-07-31 13:44:15,Cash,Food,chocolate,10 melody,34.5,Expense,PKR,31,7,2018,No
2018-07-31 13:45:08,Cash,maid,,July salary,6900.0,Expense,PKR,31,7,2018,No
2018-07-31 18:01:20,Saving Bank account 1,Money transfer,Home,,103500.0,Expense,PKR,31,7,2018,Yes
2018-07-31 21:52:08,Cash,Apparel,Laundry,13 clothes ironing,313.95,Expense,PKR,31,7,2018,No
2018-08-13 10:04:23,Cash,Food,Ice cream,chocobar,69.0,Expense,PKR,13,8,2018,No
2018-08-13 10:04:36,Cash,Food,Ice cream,Vanila cup,34.5,Expense,PKR,13,8,2018,No
2018-08-13 18:33:36,Cash,Household,Kirana,Supermart,2049.3,Expense,PKR,13,8,2018,No
2018-08-13 18:35:18,Cash,Food,Grocery,Half kg Lahsoon,155.25,Expense,PKR,13,8,2018,No
2018-08-13 18:36:01,Cash,Household,home decor,Brass Puja plate and diva,759.0,Expense,PKR,13,8,2018,No
2018-08-13 18:37:27,Cash,Household,Appliances,5 litres can Distilled water,345.0,Expense,PKR,13,8,2018,No
2018-08-14 09:46:54,Cash,Food,Ice cream,Vanila family pack,396.75,Expense,PKR,14,8,2018,No
2018-08-14 09:48:42,Cash,Apparel,Laundry,8 clothes ironing,193.2,Expense,PKR,14,8,2018,No
2018-08-14 09:50:12,Cash,Household,Kirana,Toothpaste Patanjali,552.0,Expense,PKR,14,8,2018,No
2018-08-14 09:51:30,Cash,Food,snacks,Dahi,110.4,Expense,PKR,14,8,2018,No
2018-08-14 10:04:52,Cash,Family,Pocket money,,103.5,Expense,PKR,14,8,2018,No
2018-08-14 10:59:46,Saving Bank account 1,Dividend earned on Shares,,ITC Stocks,427.8,Income,PKR,14,8,2018,No
2018-08-15 09:11:44,Cash,Food,flour mill,M D sure 4kg atta,745.2,Expense,PKR,15,8,2018,No
2018-08-15 09:44:05,Cash,Food,Sweets,Warna Srikhand half kg,1000.5,Expense,PKR,15,8,2018,No
2018-08-16 19:08:01,Credit Card,subscription,Tata Sky,Permanent Residence - Tata Play recharge,541.65,Expense,PKR,16,8,2018,No
2018-08-17 12:40:28,Saving Bank account 1,Dividend earned on Shares,,Pidilite Stocks,75.9,Income,PKR,17,8,2018,No
2018-08-17 19:21:17,Cash,Food,Milk,Half lit  milk,124.2,Expense,PKR,17,8,2018,No
2018-08-17 20:06:32,Saving Bank account 1,Food,curd,Dahi 2 packets,69.0,Expense,PKR,17,8,2018,No
2018-08-21 16:15:20,Cash,Food,Milk,Half lit  milk,124.2,Expense,PKR,21,8,2018,No
2018-08-21 16:15:46,Cash,Food,Tea,cutting chai,41.400000000000006,Expense,PKR,21,8,2018,No
2018-08-22 22:31:36,Cash,Food,Milk,Half lit  milk,127.65,Expense,PKR,22,8,2018,No
2018-08-23 19:55:33,Saving Bank account 1,Food,Lunch,Catering Service,207.0,Expense,PKR,23,8,2018,No
2018-08-23 21:29:12,Credit Card,Transportation,train,2 Place 3 to Place 2 : Amritsar express 3AC,4158.63,Expense,PKR,23,8,2018,No
2018-08-23 21:29:52,Credit Card,Transportation,train,2 Place 2 to Place 3 : Sevagram express 3AC,4503.63,Expense,PKR,23,8,2018,No
2018-08-24 13:34:14,Cash,Festivals,Navratri,Ganpati+ navratri vargani,3450.0,Expense,PKR,24,8,2018,No
2018-08-24 20:17:09,Cash,Food,Milk,Half lit  milk,124.2,Expense,PKR,24,8,2018,No
2018-08-24 20:20:37,Cash,Food,Rajgira ladu,,69.0,Expense,PKR,24,8,2018,No
2018-08-24 22:12:17,Saving Bank account 1,Other,,From Family,3450.0,Income,PKR,24,8,2018,No
2018-08-24 22:13:43,Credit Card,Food,Dinner,Home Food Delivery,3864.0,Expense,PKR,24,8,2018,No
2018-08-25 21:04:46,Cash,Apparel,Laundry,13 clothes ironing,313.95,Expense,PKR,25,8,2018,No
2018-08-26 21:04:46,Saving Bank account 1,Interest,,interest paid,103.5,Income,PKR,26,8,2018,No
2018-08-27 10:52:09,Cash,Food,Milk,Half lit  milk,124.2,Expense,PKR,27,8,2018,No
2018-08-27 10:52:30,Cash,Food,Biscuits,Khari packet,155.25,Expense,PKR,27,8,2018,No
2018-08-27 10:52:51,Cash,Food,breakfast,2 plates poha,207.0,Expense,PKR,27,8,2018,No
2018-08-27 21:30:16,Cash,Food,curd,Dahi 2 packets,69.0,Expense,PKR,27,8,2018,No
2018-08-28 19:16:09,Saving Bank account 1,Dividend earned on Shares,,Reliance Stocks,62.1,Income,PKR,28,8,2018,No
2018-08-28 21:04:56,Saving Bank account 1,Dividend earned on Shares,,Astral Stocks,23.2875,Income,PKR,28,8,2018,No
2018-08-29 12:11:41,Cash,Food,Milk,Half lit  milk,124.2,Expense,PKR,29,8,2018,No
2018-08-29 12:21:49,Cash,Food,Grocery,Baking soda,93.15,Expense,PKR,29,8,2018,No
2018-08-29 12:21:49,Cash,Food,Ice cream,chocobar,51.75,Expense,PKR,29,8,2018,No
2018-08-30 21:09:51,Cash,Household,Kirana,Supermart,1183.35,Expense,PKR,30,8,2018,No
2018-08-30 21:10:24,Cash,Food,Sweets,Warna Srikhand pav kg,269.1,Expense,PKR,30,8,2018,No
2018-08-31 09:26:17,Cash,Food,Milk,Half lit  milk,124.2,Expense,PKR,31,8,2018,No
2018-08-31 09:27:28,Saving Bank account 1,Salary,,From workplace ,242379.75,Income,PKR,31,8,2018,Yes
2018-08-31 10:01:15,Credit Card,Food,Dinner,Domino's Pizza,1762.4325,Expense,PKR,31,8,2018,No
2018-08-31 15:12:20,Cash,Gift,,farewell contribution,407.1,Expense,PKR,31,8,2018,No
2018-08-31 15:12:20,Cash,Family,Pocket money,,3450.0,Expense,PKR,31,8,2018,No
2018-09-13 21:01:32,Cash,Food,Grocery,1kg atta,158.70000000000002,Expense,PKR,13,9,2018,No
2018-09-13 21:01:47,Credit Card,Other,,HBR 2 Months subscription,286.35,Expense,PKR,13,9,2018,No
2018-09-13 21:35:15,Saving Bank account 1,Transportation,Train,2 Place 0 to Place 3,138.0,Expense,PKR,13,9,2018,No
2018-09-14 05:39:17,Cash,Transportation,auto,Place 2 station to Permanent Residence,172.5,Expense,PKR,14,9,2018,No
2018-09-15 06:34:17,Credit Card,subscription,Tata Sky,Permanent Residence - Tata Play recharge,690.0,Expense,PKR,15,9,2018,No
2018-09-16 17:15:08,Cash,Festivals,Ganesh Pujan,Ganesh idol,865.95,Expense,PKR,16,9,2018,No
2018-09-17 23:41:17,Saving Bank account 1,subscription,Mobile Service Provider,Data booster pack,65.55,Expense,PKR,17,9,2018,No
2018-09-20 12:03:15,Cash,Food,snacks,Idli medu Vada mix 2 plates,207.0,Expense,PKR,20,9,2018,No
2018-09-20 12:04:08,Cash,Transportation,Train,2 Place 5 to Place 0,103.5,Expense,PKR,20,9,2018,No
